step,time_s,robot_x,robot_y,robot_vx,robot_vy,agent_i,agent_x,agent_y,dist,angle_deg
22,4.463,2.576,-0.008,-0.403,-0.403,10,0.760,0.207,1.828,173.239
22,4.463,2.576,-0.008,-0.403,-0.403,11,0.245,0.736,2.447,162.293
22,4.463,2.576,-0.008,-0.403,-0.403,12,-1.132,-0.287,3.718,-175.695
22,4.463,2.576,-0.008,-0.403,-0.403,13,-0.217,0.568,2.852,168.351
22,4.463,2.576,-0.008,-0.403,-0.403,14,2.578,-1.232,1.225,-89.917
23,4.660,2.505,-0.037,-0.354,-0.146,0,-1.310,0.227,3.825,176.037
23,4.660,2.505,-0.037,-0.354,-0.146,1,-2.607,-0.539,5.137,-174.397
23,4.660,2.505,-0.037,-0.354,-0.146,2,0.154,1.837,3.007,141.442
23,4.660,2.505,-0.037,-0.354,-0.146,3,-0.599,-1.892,3.616,-149.145
23,4.660,2.505,-0.037,-0.354,-0.146,4,0.298,-2.222,3.106,-135.291
23,4.660,2.505,-0.037,-0.354,-0.146,5,0.636,-0.015,1.870,179.305
23,4.660,2.505,-0.037,-0.354,-0.146,6,-2.056,0.433,4.585,174.115
23,4.660,2.505,-0.037,-0.354,-0.146,7,0.085,-0.035,2.421,179.958
23,4.660,2.505,-0.037,-0.354,-0.146,8,1.484,0.188,1.046,167.581
23,4.660,2.505,-0.037,-0.354,-0.146,9,0.735,1.880,2.609,132.726
23,4.660,2.505,-0.037,-0.354,-0.146,10,0.785,0.270,1.747,169.881
23,4.660,2.505,-0.037,-0.354,-0.146,11,0.198,0.711,2.425,162.023
23,4.660,2.505,-0.037,-0.354,-0.146,12,-1.075,-0.341,3.593,-175.142
23,4.660,2.505,-0.037,-0.354,-0.146,13,-0.199,0.540,2.765,167.945
23,4.660,2.505,-0.037,-0.354,-0.146,14,2.567,-1.291,1.256,-87.201
24,4.867,2.505,-0.197,-0.000,-0.800,0,-1.300,0.218,3.828,173.768
24,4.867,2.505,-0.197,-0.000,-0.800,1,-2.670,-0.563,5.188,-175.953
24,4.867,2.505,-0.197,-0.000,-0.800,2,0.199,1.904,3.120,137.663
24,4.867,2.505,-0.197,-0.000,-0.800,3,-0.546,-1.853,3.472,-151.508
24,4.867,2.505,-0.197,-0.000,-0.800,4,0.251,-2.139,2.975,-139.266
24,4.867,2.505,-0.197,-0.000,-0.800,5,0.636,-0.015,1.879,174.420
24,4.867,2.505,-0.197,-0.000,-0.800,6,-2.156,0.437,4.704,172.252
24,4.867,2.505,-0.197,-0.000,-0.800,7,0.085,-0.035,2.426,176.177
24,4.867,2.505,-0.197,-0.000,-0.800,8,1.504,0.176,1.069,159.552
24,4.867,2.505,-0.197,-0.000,-0.800,9,0.755,1.911,2.740,129.697
24,4.867,2.505,-0.197,-0.000,-0.800,10,0.810,0.332,1.776,162.659
24,4.867,2.505,-0.197,-0.000,-0.800,11,0.152,0.686,2.514,159.424
24,4.867,2.505,-0.197,-0.000,-0.800,12,-1.017,-0.396,3.528,-176.770
24,4.867,2.505,-0.197,-0.000,-0.800,13,-0.181,0.513,2.778,165.196
24,4.867,2.505,-0.197,-0.000,-0.800,14,2.555,-1.350,1.154,-87.510
25,5.063,2.451,-0.251,-0.271,-0.271,0,-1.289,0.209,3.769,172.977
25,5.063,2.451,-0.251,-0.271,-0.271,1,-2.733,-0.588,5.195,-176.284
25,5.063,2.451,-0.251,-0.271,-0.271,2,0.155,1.880,3.133,137.130
25,5.063,2.451,-0.251,-0.271,-0.271,3,-0.493,-1.815,3.333,-152.027
25,5.063,2.451,-0.251,-0.271,-0.271,4,0.204,-2.055,2.882,-141.249
25,5.063,2.451,-0.251,-0.271,-0.271,5,0.636,-0.015,1.831,172.569
25,5.063,2.451,-0.251,-0.271,-0.271,6,-2.256,0.441,4.757,171.632
25,5.063,2.451,-0.251,-0.271,-0.271,7,0.085,-0.035,2.376,174.787
25,5.063,2.451,-0.251,-0.271,-0.271,8,1.523,0.165,1.017,155.844
25,5.063,2.451,-0.251,-0.271,-0.271,9,0.776,1.942,2.760,127.373
25,5.063,2.451,-0.251,-0.271,-0.271,10,0.834,0.395,1.741,158.219
25,5.063,2.451,-0.251,-0.271,-0.271,11,0.105,0.661,2.517,158.743
25,5.063,2.451,-0.251,-0.271,-0.271,12,-0.960,-0.450,3.417,-176.659
25,5.063,2.451,-0.251,-0.271,-0.271,13,-0.163,0.485,2.716,164.266
25,5.063,2.451,-0.251,-0.271,-0.271,14,2.544,-1.409,1.162,-85.404
26,5.263,2.419,-0.284,-0.162,-0.162,0,-1.279,0.201,3.730,172.538
26,5.263,2.419,-0.284,-0.162,-0.162,1,-2.796,-0.613,5.225,-176.390
26,5.263,2.419,-0.284,-0.162,-0.162,2,0.111,1.857,3.148,137.161
26,5.263,2.419,-0.284,-0.162,-0.162,3,-0.439,-1.776,3.224,-152.426
26,5.263,2.419,-0.284,-0.162,-0.162,4,0.157,-1.972,2.823,-143.271
26,5.263,2.419,-0.284,-0.162,-0.162,5,0.636,-0.015,1.803,171.416
26,5.263,2.419,-0.284,-0.162,-0.162,6,-2.356,0.445,4.830,171.322
26,5.263,2.419,-0.284,-0.162,-0.162,7,0.085,-0.035,2.347,173.928
26,5.263,2.419,-0.284,-0.162,-0.162,8,1.543,0.154,0.979,153.480
26,5.263,2.419,-0.284,-0.162,-0.162,9,0.796,1.973,2.780,125.711
26,5.263,2.419,-0.284,-0.162,-0.162,10,0.859,0.457,1.727,154.593
26,5.263,2.419,-0.284,-0.162,-0.162,11,0.058,0.636,2.533,158.705
26,5.263,2.419,-0.284,-0.162,-0.162,12,-0.903,-0.505,3.329,-176.190
26,5.263,2.419,-0.284,-0.162,-0.162,13,-0.145,0.458,2.668,163.873
26,5.263,2.419,-0.284,-0.162,-0.162,14,2.533,-1.468,1.190,-84.489
27,5.466,2.386,-0.316,-0.162,-0.162,0,-1.269,0.192,3.690,172.089
27,5.466,2.386,-0.316,-0.162,-0.162,1,-2.859,-0.637,5.255,-176.495
27,5.466,2.386,-0.316,-0.162,-0.162,2,0.066,1.833,3.162,137.192
27,5.466,2.386,-0.316,-0.162,-0.162,3,-0.386,-1.738,3.116,-152.854
27,5.466,2.386,-0.316,-0.162,-0.162,4,0.109,-1.888,2.767,-145.377
27,5.466,2.386,-0.316,-0.162,-0.162,5,0.636,-0.015,1.777,170.227
27,5.466,2.386,-0.316,-0.162,-0.162,6,-2.456,0.449,4.902,171.021
27,5.466,2.386,-0.316,-0.162,-0.162,7,0.085,-0.035,2.319,173.048
27,5.466,2.386,-0.316,-0.162,-0.162,8,1.562,0.142,0.943,150.930
27,5.466,2.386,-0.316,-0.162,-0.162,9,0.817,2.005,2.802,124.073
27,5.466,2.386,-0.316,-0.162,-0.162,10,0.883,0.520,1.720,150.921
27,5.466,2.386,-0.316,-0.162,-0.162,11,0.012,0.611,2.549,158.667
27,5.466,2.386,-0.316,-0.162,-0.162,12,-0.846,-0.559,3.242,-175.695
27,5.466,2.386,-0.316,-0.162,-0.162,13,-0.127,0.430,2.621,163.467
27,5.466,2.386,-0.316,-0.162,-0.162,14,2.522,-1.527,1.219,-83.616
28,5.665,2.354,-0.348,-0.162,-0.162,0,-1.258,0.183,3.651,171.631
28,5.665,2.354,-0.348,-0.162,-0.162,1,-2.922,-0.662,5.285,-176.599
28,5.665,2.354,-0.348,-0.162,-0.162,2,0.011,1.853,3.215,136.791
28,5.665,2.354,-0.348,-0.162,-0.162,3,-0.333,-1.699,3.007,-153.312
28,5.665,2.354,-0.348,-0.162,-0.162,4,0.123,-1.950,2.747,-144.326
28,5.665,2.354,-0.348,-0.162,-0.162,5,0.622,-0.007,1.766,168.853
28,5.665,2.354,-0.348,-0.162,-0.162,6,-2.556,0.453,4.975,170.728
28,5.665,2.354,-0.348,-0.162,-0.162,7,0.085,-0.035,2.291,172.146
28,5.665,2.354,-0.348,-0.162,-0.162,8,1.582,0.131,0.909,148.183
28,5.665,2.354,-0.348,-0.162,-0.162,9,0.803,1.980,2.798,123.661
28,5.665,2.354,-0.348,-0.162,-0.162,10,0.863,0.493,1.712,150.553
28,5.665,2.354,-0.348,-0.162,-0.162,11,-0.035,0.586,2.565,158.629
28,5.665,2.354,-0.348,-0.162,-0.162,12,-0.789,-0.614,3.154,-175.172
28,5.665,2.354,-0.348,-0.162,-0.162,13,-0.109,0.402,2.575,163.045
28,5.665,2.354,-0.348,-0.162,-0.162,14,2.511,-1.586,1.247,-82.784
29,5.870,2.322,-0.381,-0.162,-0.162,0,-1.248,0.174,3.613,171.163
29,5.870,2.322,-0.381,-0.162,-0.162,1,-2.985,-0.687,5.315,-176.702
29,5.870,2.322,-0.381,-0.162,-0.162,2,-0.008,1.856,3.230,136.162
29,5.870,2.322,-0.381,-0.162,-0.162,3,-0.280,-1.661,2.899,-153.804
29,5.870,2.322,-0.381,-0.162,-0.162,4,0.136,-2.012,2.727,-143.260
29,5.870,2.322,-0.381,-0.162,-0.162,5,0.608,0.000,1.756,167.462
29,5.870,2.322,-0.381,-0.162,-0.162,6,-2.656,0.457,5.047,170.444
29,5.870,2.322,-0.381,-0.162,-0.162,7,0.085,-0.035,2.263,171.222
29,5.870,2.322,-0.381,-0.162,-0.162,8,1.601,0.119,0.877,145.230
29,5.870,2.322,-0.381,-0.162,-0.162,9,0.790,1.955,2.794,123.248
29,5.870,2.322,-0.381,-0.162,-0.162,10,0.842,0.467,1.705,150.181
29,5.870,2.322,-0.381,-0.162,-0.162,11,-0.056,0.574,2.562,158.127
29,5.870,2.322,-0.381,-0.162,-0.162,12,-0.732,-0.668,3.067,-174.620
29,5.870,2.322,-0.381,-0.162,-0.162,13,-0.091,0.375,2.528,162.608
29,5.870,2.322,-0.381,-0.162,-0.162,14,2.500,-1.645,1.277,-81.990
30,6.063,2.289,-0.413,-0.162,-0.162,0,-1.238,0.165,3.574,170.685
30,6.063,2.289,-0.413,-0.162,-0.162,1,-3.047,-0.711,5.345,-176.803
30,6.063,2.289,-0.413,-0.162,-0.162,2,-0.027,1.859,3.245,135.540
30,6.063,2.289,-0.413,-0.162,-0.162,3,-0.227,-1.622,2.791,-154.334
30,6.063,2.289,-0.413,-0.162,-0.162,4,0.189,-2.005,2.635,-142.842
30,6.063,2.289,-0.413,-0.162,-0.162,5,0.594,0.008,1.747,166.056
30,6.063,2.289,-0.413,-0.162,-0.162,6,-2.756,0.461,5.120,170.168
30,6.063,2.289,-0.413,-0.162,-0.162,7,0.085,-0.035,2.237,170.275
30,6.063,2.289,-0.413,-0.162,-0.162,8,1.621,0.108,0.848,142.063
30,6.063,2.289,-0.413,-0.162,-0.162,9,0.777,1.931,2.790,122.834
30,6.063,2.289,-0.413,-0.162,-0.162,10,0.822,0.441,1.698,149.806
30,6.063,2.289,-0.413,-0.162,-0.162,11,-0.077,0.561,2.559,157.624
30,6.063,2.289,-0.413,-0.162,-0.162,12,-0.675,-0.723,2.980,-174.036
30,6.063,2.289,-0.413,-0.162,-0.162,13,-0.072,0.347,2.481,162.155
30,6.063,2.289,-0.413,-0.162,-0.162,14,2.488,-1.704,1.306,-81.231
31,6.265,2.272,-0.456,-0.088,-0.212,0,-1.227,0.156,3.552,170.079
31,6.265,2.272,-0.456,-0.088,-0.212,1,-3.110,-0.736,5.389,-177.018
31,6.265,2.272,-0.456,-0.088,-0.212,2,-0.045,1.863,3.277,134.984
31,6.265,2.272,-0.456,-0.088,-0.212,3,-0.173,-1.584,2.693,-155.233
31,6.265,2.272,-0.456,-0.088,-0.212,4,0.243,-1.997,2.548,-142.774
31,6.265,2.272,-0.456,-0.088,-0.212,5,0.580,0.015,1.756,164.453
31,6.265,2.272,-0.456,-0.088,-0.212,6,-2.856,0.465,5.209,169.821
31,6.265,2.272,-0.456,-0.088,-0.212,7,0.085,-0.035,2.227,169.126
31,6.265,2.272,-0.456,-0.088,-0.212,8,1.640,0.097,0.839,138.840
31,6.265,2.272,-0.456,-0.088,-0.212,9,0.781,1.948,2.828,121.817
31,6.265,2.272,-0.456,-0.088,-0.212,10,0.801,0.414,1.709,149.395
31,6.265,2.272,-0.456,-0.088,-0.212,11,-0.098,0.548,2.574,157.045
31,6.265,2.272,-0.456,-0.088,-0.212,12,-0.618,-0.777,2.907,-173.644
31,6.265,2.272,-0.456,-0.088,-0.212,13,-0.054,0.319,2.452,161.573
31,6.265,2.272,-0.456,-0.088,-0.212,14,2.477,-1.763,1.323,-81.069
32,6.465,2.254,-0.498,-0.088,-0.212,0,-1.259,0.130,3.569,169.873
32,6.465,2.254,-0.498,-0.088,-0.212,1,-3.173,-0.761,5.434,-177.228
32,6.465,2.254,-0.498,-0.088,-0.212,2,-0.064,1.866,3.311,134.440
32,6.465,2.254,-0.498,-0.088,-0.212,3,-0.120,-1.545,2.595,-156.199
32,6.465,2.254,-0.498,-0.088,-0.212,4,0.296,-1.990,2.462,-142.701
32,6.465,2.254,-0.498,-0.088,-0.212,5,0.567,0.022,1.766,162.867
32,6.465,2.254,-0.498,-0.088,-0.212,6,-2.956,0.469,5.299,169.486
32,6.465,2.254,-0.498,-0.088,-0.212,7,0.085,-0.035,2.218,167.967
32,6.465,2.254,-0.498,-0.088,-0.212,8,1.660,0.085,0.833,135.560
32,6.465,2.254,-0.498,-0.088,-0.212,9,0.784,1.965,2.868,120.829
32,6.465,2.254,-0.498,-0.088,-0.212,10,0.780,0.388,1.720,148.989
32,6.465,2.254,-0.498,-0.088,-0.212,11,-0.120,0.536,2.589,156.473
32,6.465,2.254,-0.498,-0.088,-0.212,12,-0.658,-0.788,2.926,-174.309
32,6.465,2.254,-0.498,-0.088,-0.212,13,-0.036,0.292,2.423,160.977
32,6.465,2.254,-0.498,-0.088,-0.212,14,2.466,-1.822,1.341,-80.911
33,6.669,2.254,-0.658,-0.000,-0.800,0,-1.291,0.103,3.626,167.889
33,6.669,2.254,-0.658,-0.000,-0.800,1,-3.236,-0.785,5.492,-178.671
33,6.669,2.254,-0.658,-0.000,-0.800,2,-0.082,1.869,3.442,132.758
33,6.669,2.254,-0.658,-0.000,-0.800,3,-0.067,-1.507,2.471,-159.914
33,6.669,2.254,-0.658,-0.000,-0.800,4,0.349,-1.982,2.320,-145.196
33,6.669,2.254,-0.658,-0.000,-0.800,5,0.553,0.030,1.835,157.994
33,6.669,2.254,-0.658,-0.000,-0.800,6,-3.056,0.473,5.429,167.976
33,6.669,2.254,-0.658,-0.000,-0.800,7,0.085,-0.035,2.257,163.992
33,6.669,2.254,-0.658,-0.000,-0.800,8,1.679,0.074,0.931,128.167
33,6.669,2.254,-0.658,-0.000,-0.800,9,0.788,1.982,3.019,119.043
33,6.669,2.254,-0.658,-0.000,-0.800,10,0.760,0.362,1.809,145.695
33,6.669,2.254,-0.658,-0.000,-0.800,11,-0.141,0.523,2.670,153.755
33,6.669,2.254,-0.658,-0.000,-0.800,12,-0.698,-0.799,2.955,-177.268
33,6.669,2.254,-0.658,-0.000,-0.800,13,-0.018,0.264,2.452,157.914
33,6.669,2.254,-0.658,-0.000,-0.800,14,2.455,-1.881,1.239,-80.684
34,6.875,2.237,-0.700,-0.088,-0.212,0,-1.322,0.076,3.643,167.697
34,6.875,2.237,-0.700,-0.088,-0.212,1,-3.299,-0.810,5.537,-178.864
34,6.875,2.237,-0.700,-0.088,-0.212,2,-0.101,1.872,3.476,132.261
34,6.875,2.237,-0.700,-0.088,-0.212,3,-0.014,-1.468,2.378,-161.158
34,6.875,2.237,-0.700,-0.088,-0.212,4,0.403,-1.975,2.233,-145.210
34,6.875,2.237,-0.700,-0.088,-0.212,5,0.539,0.037,1.851,156.525
34,6.875,2.237,-0.700,-0.088,-0.212,6,-3.156,0.477,5.519,167.684
34,6.875,2.237,-0.700,-0.088,-0.212,7,0.085,-0.035,2.252,162.834
34,6.875,2.237,-0.700,-0.088,-0.212,8,1.699,0.062,0.933,125.205
34,6.875,2.237,-0.700,-0.088,-0.212,9,0.792,1.999,3.061,118.153
34,6.875,2.237,-0.700,-0.088,-0.212,10,0.739,0.336,1.821,145.335
34,6.875,2.237,-0.700,-0.088,-0.212,11,-0.162,0.510,2.687,153.222
34,6.875,2.237,-0.700,-0.088,-0.212,12,-0.738,-0.809,2.976,-177.897
34,6.875,2.237,-0.700,-0.088,-0.212,13,-0.000,0.237,2.425,157.276
34,6.875,2.237,-0.700,-0.088,-0.212,14,2.452,-1.884,1.203,-79.685
35,7.068,2.237,-0.721,-0.000,-0.103,0,-1.354,0.049,3.672,167.897
35,7.068,2.237,-0.721,-0.000,-0.103,1,-3.362,-0.835,5.600,-178.836
35,7.068,2.237,-0.721,-0.000,-0.103,2,-0.042,1.949,3.510,130.486
35,7.068,2.237,-0.721,-0.000,-0.103,3,0.039,-1.430,2.309,-162.121
35,7.068,2.237,-0.721,-0.000,-0.103,4,0.456,-1.967,2.174,-145.018
35,7.068,2.237,-0.721,-0.000,-0.103,5,0.486,0.040,1.909,156.508
35,7.068,2.237,-0.721,-0.000,-0.103,6,-3.256,0.481,5.622,167.656
35,7.068,2.237,-0.721,-0.000,-0.103,7,0.085,-0.035,2.258,162.334
35,7.068,2.237,-0.721,-0.000,-0.103,8,1.718,0.051,0.930,123.895
35,7.068,2.237,-0.721,-0.000,-0.103,9,0.796,2.016,3.093,117.760
35,7.068,2.237,-0.721,-0.000,-0.103,10,0.718,0.309,1.835,145.848
35,7.068,2.237,-0.721,-0.000,-0.103,11,-0.183,0.498,2.709,153.274
35,7.068,2.237,-0.721,-0.000,-0.103,12,-0.777,-0.820,3.016,-178.114
35,7.068,2.237,-0.721,-0.000,-0.103,13,0.018,0.209,2.406,157.263
35,7.068,2.237,-0.721,-0.000,-0.103,14,2.449,-1.887,1.185,-79.661
36,7.260,2.237,-0.741,-0.000,-0.103,0,-1.351,0.067,3.678,167.304
36,7.260,2.237,-0.741,-0.000,-0.103,1,-3.425,-0.859,5.663,-178.808
36,7.260,2.237,-0.741,-0.000,-0.103,2,0.016,2.026,3.548,128.748
36,7.260,2.237,-0.741,-0.000,-0.103,3,0.093,-1.391,2.240,-163.143
36,7.260,2.237,-0.741,-0.000,-0.103,4,0.509,-1.959,2.114,-144.816
36,7.260,2.237,-0.741,-0.000,-0.103,5,0.432,0.043,1.968,156.491
36,7.260,2.237,-0.741,-0.000,-0.103,6,-3.275,0.389,5.627,168.414
36,7.260,2.237,-0.741,-0.000,-0.103,7,0.085,-0.035,2.265,161.837
36,7.260,2.237,-0.741,-0.000,-0.103,8,1.738,0.040,0.927,122.576
36,7.260,2.237,-0.741,-0.000,-0.103,9,0.800,2.033,3.124,117.376
36,7.260,2.237,-0.741,-0.000,-0.103,10,0.698,0.283,1.849,146.353
36,7.260,2.237,-0.741,-0.000,-0.103,11,-0.204,0.485,2.732,153.325
36,7.260,2.237,-0.741,-0.000,-0.103,12,-0.817,-0.831,3.055,-178.326
36,7.260,2.237,-0.741,-0.000,-0.103,13,0.036,0.181,2.386,157.251
36,7.260,2.237,-0.741,-0.000,-0.103,14,2.447,-1.890,1.167,-79.637
37,7.470,2.229,-0.760,-0.039,-0.095,0,-1.348,0.085,3.675,166.708
37,7.470,2.229,-0.760,-0.039,-0.095,1,-3.488,-0.884,5.718,-178.763
37,7.470,2.229,-0.760,-0.039,-0.095,2,0.074,2.102,3.583,126.962
37,7.470,2.229,-0.760,-0.039,-0.095,3,0.146,-1.353,2.165,-164.131
37,7.470,2.229,-0.760,-0.039,-0.095,4,0.562,-1.952,2.049,-144.438
37,7.470,2.229,-0.760,-0.039,-0.095,5,0.379,0.047,2.018,156.428
37,7.470,2.229,-0.760,-0.039,-0.095,6,-3.218,0.414,5.572,167.827
37,7.470,2.229,-0.760,-0.039,-0.095,7,0.085,-0.035,2.263,161.317
37,7.470,2.229,-0.760,-0.039,-0.095,8,1.757,0.028,0.919,120.879
37,7.470,2.229,-0.760,-0.039,-0.095,9,0.804,2.050,3.151,116.883
37,7.470,2.229,-0.760,-0.039,-0.095,10,0.677,0.257,1.855,146.758
37,7.470,2.229,-0.760,-0.039,-0.095,11,-0.226,0.472,2.747,153.331
37,7.470,2.229,-0.760,-0.039,-0.095,12,-0.857,-0.841,3.087,-178.499
37,7.470,2.229,-0.760,-0.039,-0.095,13,0.054,0.154,2.359,157.199
37,7.470,2.229,-0.760,-0.039,-0.095,14,2.444,-1.893,1.152,-79.240
38,7.667,2.237,-0.779,0.039,-0.095,0,-1.345,0.102,3.688,166.171
38,7.667,2.237,-0.779,0.039,-0.095,1,-3.551,-0.909,5.789,-178.722
38,7.667,2.237,-0.779,0.039,-0.095,2,0.133,2.179,3.630,125.416
38,7.667,2.237,-0.779,0.039,-0.095,3,0.199,-1.314,2.107,-165.301
38,7.667,2.237,-0.779,0.039,-0.095,4,0.616,-1.944,1.996,-144.301
38,7.667,2.237,-0.779,0.039,-0.095,5,0.326,0.050,2.083,156.541
38,7.667,2.237,-0.779,0.039,-0.095,6,-3.160,0.440,5.533,167.265
38,7.667,2.237,-0.779,0.039,-0.095,7,0.085,-0.035,2.277,160.927
38,7.667,2.237,-0.779,0.039,-0.095,8,1.777,0.017,0.920,120.013
38,7.667,2.237,-0.779,0.039,-0.095,9,0.763,2.073,3.211,117.327
38,7.667,2.237,-0.779,0.039,-0.095,10,0.685,0.270,1.873,145.913
38,7.667,2.237,-0.779,0.039,-0.095,11,-0.247,0.460,2.775,153.483
38,7.667,2.237,-0.779,0.039,-0.095,12,-0.897,-0.852,3.135,-178.675
38,7.667,2.237,-0.779,0.039,-0.095,13,0.072,0.126,2.346,157.295
38,7.667,2.237,-0.779,0.039,-0.095,14,2.441,-1.896,1.135,-79.615
39,7.869,2.251,-0.794,0.073,-0.073,0,-1.342,0.120,3.707,165.730
39,7.869,2.251,-0.794,0.073,-0.073,1,-3.614,-0.933,5.867,-178.641
39,7.869,2.251,-0.794,0.073,-0.073,2,0.191,2.256,3.680,124.036
39,7.869,2.251,-0.794,0.073,-0.073,3,0.252,-1.276,2.056,-166.459
39,7.869,2.251,-0.794,0.073,-0.073,4,0.669,-1.937,1.952,-144.166
39,7.869,2.251,-0.794,0.073,-0.073,5,0.273,0.053,2.152,156.827
39,7.869,2.251,-0.794,0.073,-0.073,6,-3.103,0.466,5.500,166.756
39,7.869,2.251,-0.794,0.073,-0.073,7,0.085,-0.035,2.296,160.702
39,7.869,2.251,-0.794,0.073,-0.073,8,1.796,0.006,0.920,119.648
39,7.869,2.251,-0.794,0.073,-0.073,9,0.846,2.100,3.217,115.904
39,7.869,2.251,-0.794,0.073,-0.073,10,0.694,0.284,1.894,145.310
39,7.869,2.251,-0.794,0.073,-0.073,11,-0.268,0.447,2.808,153.774
39,7.869,2.251,-0.794,0.073,-0.073,12,-0.937,-0.863,3.189,-178.768
39,7.869,2.251,-0.794,0.073,-0.073,13,0.090,0.099,2.338,157.557
39,7.869,2.251,-0.794,0.073,-0.073,14,2.439,-1.898,1.120,-80.378
40,8.067,2.270,-0.802,0.095,-0.039,0,-1.339,0.137,3.729,165.410
40,8.067,2.270,-0.802,0.095,-0.039,1,-3.677,-0.958,5.949,-178.498
40,8.067,2.270,-0.802,0.095,-0.039,2,0.250,2.333,3.729,122.807
40,8.067,2.270,-0.802,0.095,-0.039,3,0.305,-1.237,2.012,-167.516
40,8.067,2.270,-0.802,0.095,-0.039,4,0.722,-1.929,1.915,-143.941
40,8.067,2.270,-0.802,0.095,-0.039,5,0.220,0.056,2.223,157.299
40,8.067,2.270,-0.802,0.095,-0.039,6,-3.070,0.479,5.492,166.512
40,8.067,2.270,-0.802,0.095,-0.039,7,0.085,-0.035,2.316,160.673
40,8.067,2.270,-0.802,0.095,-0.039,8,1.816,-0.006,0.917,119.731
40,8.067,2.270,-0.802,0.095,-0.039,9,0.929,2.127,3.221,114.608
40,8.067,2.270,-0.802,0.095,-0.039,10,0.702,0.298,1.916,144.962
40,8.067,2.270,-0.802,0.095,-0.039,11,-0.289,0.434,2.842,154.218
40,8.067,2.270,-0.802,0.095,-0.039,12,-0.977,-0.873,3.248,-178.742
40,8.067,2.270,-0.802,0.095,-0.039,13,0.108,0.071,2.332,158.014
40,8.067,2.270,-0.802,0.095,-0.039,14,2.436,-1.901,1.112,-81.442
41,8.263,2.289,-0.810,0.095,-0.039,0,-1.336,0.155,3.751,165.095
41,8.263,2.289,-0.810,0.095,-0.039,1,-3.740,-0.983,6.032,-178.359
41,8.263,2.289,-0.810,0.095,-0.039,2,0.308,2.409,3.780,121.610
41,8.263,2.289,-0.810,0.095,-0.039,3,0.359,-1.198,1.969,-168.619
41,8.263,2.289,-0.810,0.095,-0.039,4,0.775,-1.922,1.878,-143.707
41,8.263,2.289,-0.810,0.095,-0.039,5,0.166,0.059,2.294,157.742
41,8.263,2.289,-0.810,0.095,-0.039,6,-3.167,0.444,5.598,167.058
41,8.263,2.289,-0.810,0.095,-0.039,7,0.085,-0.035,2.337,160.645
41,8.263,2.289,-0.810,0.095,-0.039,8,1.835,-0.017,0.914,119.815
41,8.263,2.289,-0.810,0.095,-0.039,9,1.012,2.153,3.227,113.316
41,8.263,2.289,-0.810,0.095,-0.039,10,0.816,0.266,1.824,143.850
41,8.263,2.289,-0.810,0.095,-0.039,11,-0.310,0.422,2.877,154.653
41,8.263,2.289,-0.810,0.095,-0.039,12,-1.017,-0.884,3.307,-178.716
41,8.263,2.289,-0.810,0.095,-0.039,13,0.126,0.043,2.325,158.473
41,8.263,2.289,-0.810,0.095,-0.039,14,2.433,-1.904,1.104,-82.521
42,8.465,2.304,-0.824,0.073,-0.073,0,-1.333,0.173,3.771,164.666
42,8.465,2.304,-0.824,0.073,-0.073,1,-3.803,-1.007,6.110,-178.286
42,8.465,2.304,-0.824,0.073,-0.073,2,0.367,2.486,3.835,120.337
42,8.465,2.304,-0.824,0.073,-0.073,3,0.412,-1.160,1.922,-169.944
42,8.465,2.304,-0.824,0.073,-0.073,4,0.829,-1.914,1.834,-143.549
42,8.465,2.304,-0.824,0.073,-0.073,5,0.113,0.062,2.363,157.967
42,8.465,2.304,-0.824,0.073,-0.073,6,-3.264,0.409,5.703,167.508
42,8.465,2.304,-0.824,0.073,-0.073,7,0.085,-0.035,2.355,160.428
42,8.465,2.304,-0.824,0.073,-0.073,8,1.855,-0.029,0.914,119.448
42,8.465,2.304,-0.824,0.073,-0.073,9,1.095,2.180,3.239,111.912
42,8.465,2.304,-0.824,0.073,-0.073,10,0.931,0.235,1.734,142.356
42,8.465,2.304,-0.824,0.073,-0.073,11,-0.332,0.409,2.910,154.920
42,8.465,2.304,-0.824,0.073,-0.073,12,-1.057,-0.895,3.361,-178.804
42,8.465,2.304,-0.824,0.073,-0.073,13,0.138,0.091,2.352,157.085
42,8.465,2.304,-0.824,0.073,-0.073,14,2.430,-1.907,1.090,-83.343
43,8.667,2.304,-0.824,0.000,0.000,0,-1.329,0.190,3.772,164.396
43,8.667,2.304,-0.824,0.000,0.000,1,-3.739,-0.990,6.045,-178.427
43,8.667,2.304,-0.824,0.000,0.000,2,0.425,2.563,3.873,119.018
43,8.667,2.304,-0.824,0.000,0.000,3,0.465,-1.121,1.863,-170.825
43,8.667,2.304,-0.824,0.000,0.000,4,0.882,-1.907,1.787,-142.728
43,8.667,2.304,-0.824,0.000,0.000,5,0.060,0.065,2.414,158.372
43,8.667,2.304,-0.824,0.000,0.000,6,-3.360,0.374,5.790,168.053
43,8.667,2.304,-0.824,0.000,0.000,7,0.085,-0.035,2.355,160.428
43,8.667,2.304,-0.824,0.000,0.000,8,1.874,-0.040,0.894,118.718
43,8.667,2.304,-0.824,0.000,0.000,9,1.179,2.207,3.234,110.368
43,8.667,2.304,-0.824,0.000,0.000,10,1.046,0.203,1.624,140.771
43,8.667,2.304,-0.824,0.000,0.000,11,-0.353,0.396,2.924,155.321
